archive,name,bytes,width,height,mips,format
textures.xdb0,textures/fx/fx_moon_phase_2.thm,138,,,,
textures.xdb0,textures/fx/fx_moon_phase_3.dds,1048704,1024,1024,0,DXT5
textures.xdb0,textures/fx/fx_moon_phase_3.thm,138,,,,
textures.xdb0,textures/fx/fx_moon_phase_4.dds,1048704,1024,1024,0,DXT5
textures.xdb0,textures/fx/fx_moon_phase_4.thm,138,,,,
textures.xdb0,textures/fx/fx_moon_phase_5.dds,1048704,1024,1024,0,DXT5
textures.xdb0,textures/fx/fx_moon_phase_5.thm,138,,,,
textures.xdb0,textures/fx/fx_moon_phase_6.dds,1048704,1024,1024,0,DXT5
textures.xdb0,textures/fx/fx_moon_phase_6.thm,138,,,,
textures.xdb0,textures/fx/fx_moon_phase_7.dds,1048704,1024,1024,0,DXT5
textures.xdb0,textures/fx/fx_moon_phase_7.thm,138,,,,
textures.xdb0,textures/fx/fx_noise.dds,32896,256,256,0,DXT1
textures.xdb0,textures/fx/fx_noise.thm,138,,,,
textures.xdb0,textures/fx/fx_noise2.dds,43832,256,256,9,DXT1
textures.xdb0,textures/fx/fx_noise2.thm,138,,,,
textures.xdb0,textures/fx/fx_rain.dds,5616,64,64,7,DXT5
textures.xdb0,textures/fx/fx_rain.thm,138,,,,
textures.xdb0,textures/fx/fx_rainsplash1.dds,16512,128,128,1,DXT5
textures.xdb0,textures/fx/fx_rainsplash1.thm,138,,,,
textures.xdb0,textures/fx/fx_ring1.dds,1152,32,32,0,DXT5
textures.xdb0,textures/fx/fx_ring1.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker.seq,612,,,,
textures.xdb0,textures/fx/fx_stalker.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_000.dds,87488,256,256,6,DXT5
textures.xdb0,textures/fx/fx_stalker_000.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_001.dds,87488,256,256,6,DXT5
textures.xdb0,textures/fx/fx_stalker_001.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_002.dds,87488,256,256,6,DXT5
textures.xdb0,textures/fx/fx_stalker_002.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_003.dds,87488,256,256,6,DXT5
textures.xdb0,textures/fx/fx_stalker_003.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_004.dds,87488,256,256,6,DXT5
textures.xdb0,textures/fx/fx_stalker_004.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_005.dds,87488,256,256,6,DXT5
textures.xdb0,textures/fx/fx_stalker_005.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_006.dds,87488,256,256,6,DXT5
textures.xdb0,textures/fx/fx_stalker_006.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_007.dds,87488,256,256,6,DXT5
textures.xdb0,textures/fx/fx_stalker_007.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_008.dds,87488,256,256,6,DXT5
textures.xdb0,textures/fx/fx_stalker_008.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_009.dds,87488,256,256,6,DXT5
textures.xdb0,textures/fx/fx_stalker_009.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_010.dds,87488,256,256,6,DXT5
textures.xdb0,textures/fx/fx_stalker_010.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_011.dds,87488,256,256,6,DXT5
textures.xdb0,textures/fx/fx_stalker_011.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_012.dds,87488,256,256,6,DXT5
textures.xdb0,textures/fx/fx_stalker_012.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_013.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_013.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_014.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_014.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_015.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_015.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_016.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_016.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_017.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_017.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_018.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_018.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_019.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_019.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_020.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_020.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_021.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_021.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_022.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_022.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_023.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_023.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_024.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_024.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_025.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_025.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_026.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_026.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_027.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_027.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_028.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_028.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_029.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_029.thm,138,,,,
textures.xdb0,textures/fx/fx_stalker_030.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_stalker_030.thm,138,,,,
textures.xdb0,textures/fx/fx_sun.dds,349680,512,512,10,DXT5
textures.xdb0,textures/fx/fx_sun.thm,138,,,,
textures.xdb0,textures/fx/fx_sun_fog.dds,87536,256,256,9,DXT5
textures.xdb0,textures/fx/fx_sun_fog.thm,138,,,,
textures.xdb0,textures/fx/fx_sun_gradient.dds,65664,256,256,0,DXT5
textures.xdb0,textures/fx/fx_sun_gradient.thm,138,,,,
textures.xdb0,textures/fx/fx_sun_halo.dds,65664,256,256,0,DXT5
textures.xdb0,textures/fx/fx_sun_halo.thm,138,,,,
textures.xdb0,textures/fx/fx_sun_morning.dds,65664,256,256,0,DXT5
textures.xdb0,textures/fx/fx_sun_morning.thm,138,,,,
textures.xdb0,textures/fx/fx_sun_ppx.dds,262272,512,512,0,DXT5
textures.xdb0,textures/fx/fx_sun_rise.dds,349680,512,512,10,DXT5
textures.xdb0,textures/fx/fx_sun_rise.thm,138,,,,
textures.xdb0,textures/fx/fx_thunderbolts_gradient.dds,65664,256,256,0,DXT5
textures.xdb0,textures/fx/fx_thunderbolts_gradient.thm,138,,,,
textures.xdb0,textures/fx/fx_thunderbolts_gradient_surge.dds,65664,256,256,0,DXT5
textures.xdb0,textures/fx/fx_thunderbolts_gradient_surge.thm,138,,,,
textures.xdb0,textures/fx/fx_tracer.dds,640,32,32,0,DXT1
textures.xdb0,textures/fx/fx_tracer.thm,138,,,,
textures.xdb0,textures/fx/fx_tracer_weapons.dds,16512,64,512,0,DXT1
textures.xdb0,textures/fx/fx_tracer_weapons.thm,138,,,,
textures.xdb0,textures/fx/fx_volumefog1.dds,349680,512,512,10,DXT5
textures.xdb0,textures/fx/fx_volumefog1.thm,138,,,,
textures.xdb0,textures/fx/fx_wood_fire.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_wood_fire.seq,462,,,,
textures.xdb0,textures/fx/fx_wood_fire.seq_,462,,,,
textures.xdb0,textures/fx/fx_wood_fire.thm,158,,,,
textures.xdb0,textures/fx/fx_wood_fire_1.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_wood_fire_1.thm,158,,,,
textures.xdb0,textures/fx/fx_wood_fire_2.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_wood_fire_2.thm,158,,,,
textures.xdb0,textures/fx/fx_wood_fire_3.dds,43808,256,256,6,DXT1
textures.xdb0,textures/fx/fx_wood_fire_3.thm,158,,,,
textures.xdb0,textures/fx/fx_wood_fire_bump#.dds,21968,128,128,6,DXT5
textures.xdb0,textures/fx/fx_wood_fire_bump.dds,21968,128,128,6,DXT5
textures.xdb0,textures/fx/fx_wood_fire_bump.thm,138,,,,
textures.xdb0,textures/glas/glas_br_01.dds,87536,256,256,9,DXT5
textures.xdb0,textures/glas/glas_br_01_256.dds,43832,256,256,9,DXT1
textures.xdb0,textures/glas/glas_br_01_256.thm,138,,,,
textures.xdb0,textures/glas/glas_brain.dds,22000,128,128,8,DXT5
textures.xdb0,textures/glas/glas_ch_01.dds,174904,512,512,10,DXT1
textures.xdb0,textures/glas/glas_ch_01.thm,158,,,,
textures.xdb0,textures/glas/glas_ch_01_bump#.dds,349680,512,512,10,DXT5
textures.xdb0,textures/glas/glas_ch_01_bump#.thm,138,,,,
textures.xdb0,textures/glas/glas_ch_01_bump.dds,349680,512,512,10,DXT5
textures.xdb0,textures/glas/glas_ch_01_bump.thm,138,,,,
textures.xdb0,textures/glas/glas_dirt.dds,174928,512,256,10,DXT5
textures.xdb0,textures/glas/glas_dirt.thm,138,,,,
textures.xdb0,textures/glas/glas_dirt2.dds,43856,256,128,9,DXT5
textures.xdb0,textures/glas/glas_dirt_bar.dds,43856,256,128,9,DXT5
textures.xdb0,textures/glas/glas_g-01.dds,174928,512,256,10,DXT5
textures.xdb0,textures/glas/glas_g-01.thm,138,,,,
textures.xdb0,textures/glas/glas_gr01.dds,174904,512,512,10,DXT1
textures.xdb0,textures/glas/glas_gr01.thm,138,,,,
textures.xdb0,textures/glas/glas_gr02.dds,174904,512,512,10,DXT1
textures.xdb0,textures/glas/glas_gr02.thm,157,,,,
textures.xdb0,textures/glas/glas_gr02_bump#.dds,349680,512,512,10,DXT5
textures.xdb0,textures/glas/glas_gr02_bump#.thm,138,,,,
textures.xdb0,textures/glas/glas_gr02_bump.dds,349680,512,512,10,DXT5
textures.xdb0,textures/glas/glas_gr02_bump.thm,138,,,,
textures.xdb0,textures/glas/glas_lab.dds,43856,256,128,9,DXT5
textures.xdb0,textures/glas/glas_lab.thm,138,,,,
textures.xdb0,textures/glas/glas_temp.dds,349680,512,512,10,DXT5
textures.xdb0,textures/glas/glas_vitraj_iov.dds,349672,1024,512,11,DXT1
textures.xdb0,textures/glas/glas_windows1.dds,174920,1024,256,11,DXT1
textures.xdb0,textures/glas/glas_windows1.thm,161,,,,
textures.xdb0,textures/glas/glas_windows1_bump#.dds,349712,1024,256,11,DXT5
textures.xdb0,textures/glas/glas_windows1_bump#.thm,138,,,,
textures.xdb0,textures/glas/glas_windows1_bump.dds,349712,1024,256,11,DXT5
textures.xdb0,textures/glas/glas_windows1_bump.thm,138,,,,
textures.xdb0,textures/glas/glas_windows1a.dds,87568,512,128,10,DXT5
textures.xdb0,textures/glas/glas_windows2.dds,174904,512,512,10,DXT1
textures.xdb0,textures/glas/glas_windows2a.dds,43832,256,256,9,DXT1
textures.xdb0,textures/glas/glas_windows2b.dds,43832,256,256,9,DXT1
textures.xdb0,textures/glas/glas_windows2b.thm,138,,,,
textures.xdb0,textures/glas/glas_windows2c.dds,43832,256,256,9,DXT1
textures.xdb0,textures/glas/glas_windows2d.dds,43832,256,256,9,DXT1
textures.xdb0,textures/glas/glas_windows3.dds,21992,256,128,9,DXT1
textures.xdb0,textures/glas/glas_windows3a.dds,21992,256,128,9,DXT1
textures.xdb0,textures/glas/glas_windows3b.dds,21992,256,128,9,DXT1
textures.xdb0,textures/glas/glas_windows3b.thm,138,,,,
textures.xdb0,textures/glas/glas_windows4.dds,21992,256,128,9,DXT1
textures.xdb0,textures/glas/glas_windows4_bump#.dds,131200,256,128,1,RGB
textures.xdb0,textures/glas/glas_windows4_bump.dds,131200,256,128,1,RGB
textures.xdb0,textures/glas/glas_windows4a.dds,43856,256,128,9,DXT5
textures.xdb0,textures/glas/glas_windows4a.thm,138,,,,
textures.xdb0,textures/glas/glas_windows5.dds,21992,256,128,9,DXT1
textures.xdb0,textures/glas/glas_windows5a.dds,21992,256,128,9,DXT1
textures.xdb0,textures/glas/glas_windows5b.dds,43856,256,128,9,DXT5
textures.xdb0,textures/glas/glas_windows5c.dds,43856,256,128,9,DXT5
textures.xdb0,textures/glas/glas_windows6.dds,699216,1024,512,11,DXT5
textures.xdb0,textures/glas/glas_windows6.thm,138,,,,
textures.xdb0,textures/glas/glas_windows6_bump#.dds,699216,1024,512,11,DXT5
textures.xdb0,textures/glas/glas_windows6_bump.dds,699216,1024,512,11,DXT5
textures.xdb0,textures/glas/glas_windows6b.dds,699216,1024,512,11,DXT5
textures.xdb0,textures/glas/glas_windows6b.thm,138,,,,
textures.xdb0,textures/glas/glas_windows7.dds,5640,32,256,9,DXT1
textures.xdb0,textures/glas/glas_windows_j06.dds,21992,256,128,9,DXT1
textures.xdb0,textures/glass/glass_blocks.dds,349680,512,512,10,DXT5
textures.xdb0,textures/glass/glass_blocks.thm,161,,,,
textures.xdb0,textures/glass/glass_blocks_bump#.dds,349568,512,512,6,DXT5
textures.xdb0,textures/glass/glass_blocks_bump#.thm,138,,,,
textures.xdb0,textures/glass/glass_blocks_bump.dds,349680,512,512,10,DXT5
textures.xdb0,textures/glass/glass_blocks_bump.thm,138,,,,
textures.xdb0,textures/glow/fx_volume1.dds,87488,256,256,6,DXT5
textures.xdb0,textures/glow/fx_volume1.thm,138,,,,
textures.xdb0,textures/glow/glow_04.dds,21968,128,128,6,DXT5
textures.xdb0,textures/glow/glow_04.thm,138,,,,
textures.xdb0,textures/glow/glow_anamorphic.dds,1520,32,32,6,DXT5
textures.xdb0,textures/glow/glow_anamorphic.thm,138,,,,
textures.xdb0,textures/glow/glow_blue.dds,87536,256,256,9,DXT5
textures.xdb0,textures/glow/glow_fire1.dds,21968,128,128,6,DXT5
textures.xdb0,textures/glow/glow_fire1.thm,138,,,,
textures.xdb0,textures/glow/glow_fire1_soc.dds,21968,128,128,6,DXT5
textures.xdb0,textures/glow/glow_fire1_soc.thm,138,,,,
textures.xdb0,textures/glow/glow_galogen.dds,22032,256,64,9,DXT5
textures.xdb0,textures/glow/glow_galogen.thm,138,,,,
textures.xdb0,textures/glow/glow_ghost.dds,87536,256,256,9,DXT5
textures.xdb0,textures/glow/glow_ghost.thm,138,,,,
textures.xdb0,textures/glow/glow_green.dds,65664,256,256,0,DXT5
textures.xdb0,textures/glow/glow_green.thm,138,,,,
textures.xdb0,textures/glow/glow_orange.dds,87488,256,256,6,DXT5
textures.xdb0,textures/glow/glow_orange.thm,138,,,,
textures.xdb0,textures/glow/glow_orange2.dds,5600,64,64,6,DXT5
textures.xdb0,textures/glow/glow_orange2.thm,138,,,,
textures.xdb0,textures/glow/glow_orange_bright.dds,87488,256,256,6,DXT5
textures.xdb0,textures/glow/glow_orange_bright.thm,138,,,,
textures.xdb0,textures/glow/glow_rays.dds,1520,32,32,6,DXT5
textures.xdb0,textures/glow/glow_rays.thm,138,,,,
textures.xdb0,textures/glow/glow_red2.dds,5600,64,64,6,DXT5
textures.xdb0,textures/glow/glow_red2.thm,138,,,,
textures.xdb0,textures/glow/glow_torch_r2.dds,349652,256,256,9,RGB
textures.xdb0,textures/glow/glow_torch_r2.thm,138,,,,
textures.xdb0,textures/glow/glow_white.dds,87488,256,256,6,DXT5
textures.xdb0,textures/glow/glow_white.thm,138,,,,
textures.xdb0,textures/glow/glow_yellow.dds,65664,256,256,0,DXT5
textures.xdb0,textures/glow/glow_yellow.thm,138,,,,
textures.xdb0,textures/glow/glow_yellow_1.dds,87536,256,256,9,DXT5
textures.xdb0,textures/grad/grad_acid_mine.dds,2176,256,2,0,RGB
textures.xdb0,textures/grad/grad_acid_mine.thm,138,,,,
textures.xdb0,textures/grad/grad_acidic.dds,1664,256,2,2,DXT5
textures.xdb0,textures/grad/grad_acidic.thm,138,,,,
textures.xdb0,textures/grad/grad_acidic_mine.dds,1664,256,2,2,DXT5
textures.xdb0,textures/grad/grad_acidic_mine.thm,138,,,,
textures.xdb0,textures/grad/grad_actor_radiation.dds,6272,32,32,0,DXT5
textures.xdb0,textures/grad/grad_electra_mine.dds,1664,256,2,2,DXT5
textures.xdb0,textures/grad/grad_electra_mine.thm,138,,,,
textures.xdb0,textures/grad/grad_electric_mine.dds,2176,256,2,0,RGB
textures.xdb0,textures/grad/grad_electric_mine.thm,138,,,,
textures.xdb0,textures/grad/grad_nightvision_1.dds,2176,256,2,0,RGB
textures.xdb0,textures/grad/grad_nightvision_1.thm,138,,,,
textures.xdb0,textures/grad/grad_nightvision_2.dds,2176,256,2,0,RGB
textures.xdb0,textures/grad/grad_nightvision_2.thm,138,,,,
textures.xdb0,textures/grad/grad_nightvision_3.dds,2176,256,2,0,RGB
textures.xdb0,textures/grad/grad_nightvision_3.thm,138,,,,
textures.xdb0,textures/grad/grad_psi.dds,1664,256,2,2,DXT5
textures.xdb0,textures/grad/grad_psi.thm,138,,,,
textures.xdb0,textures/grad/grad_psy.dds,2176,256,2,0,RGB
textures.xdb0,textures/grad/grad_psy.thm,138,,,,
textures.xdb0,textures/grad/grad_radiation.dds,1664,256,2,2,DXT5
textures.xdb0,textures/grad/grad_radiation.thm,138,,,,
textures.xdb0,textures/grad/grad_rainbow.dds,2176,256,2,0,RGB
textures.xdb0,textures/grad/grad_rainbow.thm,138,,,,
textures.xdb0,textures/grad/grad_steam_mine.dds,2176,256,2,0,RGB
textures.xdb0,textures/grad/grad_steam_mine.thm,138,,,,
textures.xdb0,textures/grad/grad_thermal.dds,1664,256,2,2,DXT5
textures.xdb0,textures/grad/grad_thermal.thm,138,,,,
textures.xdb0,textures/grad/grad_thermal_mine.dds,1664,256,2,2,DXT5
textures.xdb0,textures/grad/grad_thermal_mine.thm,138,,,,
textures.xdb0,textures/grenadier/fake_.dds,496,16,16,5,DXT5
textures.xdb0,textures/grenadier/fake_.thm,138,,,,
textures.xdb0,textures/grnd/grnd_asphalt1_border.dds,21968,256,128,6,DXT1
textures.xdb0,textures/grnd/grnd_asphalt1_border.thm,138,,,,
textures.xdb0,textures/grnd/grnd_asphalt1_border2.dds,21968,256,128,6,DXT1
textures.xdb0,textures/grnd/grnd_asphalt1_border2.thm,138,,,,
textures.xdb0,textures/grnd/grnd_asphalt2.dds,699192,1024,1024,11,DXT1
textures.xdb0,textures/grnd/grnd_asphalt2.thm,161,,,,
textures.xdb0,textures/grnd/grnd_asphalt2_bump#.dds,87536,256,256,9,DXT5
textures.xdb0,textures/grnd/grnd_asphalt2_bump.dds,1398256,1024,1024,11,DXT5
textures.xdb0,textures/grnd/grnd_asphalt2_bump.thm,138,,,,
textures.xdb0,textures/grnd/grnd_concrete_01.dds,699192,1024,1024,11,DXT1
textures.xdb0,textures/grnd/grnd_concrete_01.thm,188,,,,
textures.xdb0,textures/grnd/grnd_concrete_01_bump#.dds,1398256,1024,1024,11,DXT5
textures.xdb0,textures/grnd/grnd_concrete_01_bump#.thm,138,,,,
textures.xdb0,textures/grnd/grnd_concrete_01_bump.dds,1398256,1024,1024,11,DXT5
textures.xdb0,textures/grnd/grnd_concrete_01_bump.thm,138,,,,
textures.xdb0,textures/grnd/grnd_concrete_1.dds,699192,1024,1024,11,DXT1
textures.xdb0,textures/grnd/grnd_concrete_1.thm,188,,,,
textures.xdb0,textures/grnd/grnd_concrete_1_bump#.dds,1398256,1024,1024,11,DXT5
textures.xdb0,textures/grnd/grnd_concrete_1_bump.dds,1398256,1024,1024,11,DXT5
textures.xdb0,textures/grnd/grnd_concrete_2.dds,699192,1024,1024,11,DXT1
textures.xdb0,textures/grnd/grnd_concrete_2.thm,185,,,,
textures.xdb0,textures/grnd/grnd_dirt_dark.dds,699192,1024,1024,11,DXT1
textures.xdb0,textures/grnd/grnd_dirt_dark.thm,185,,,,
textures.xdb0,textures/grnd/grnd_dirt_dark2.dds,174904,512,512,10,DXT1
textures.xdb0,textures/grnd/grnd_dirt_dark2.thm,185,,,,
textures.xdb0,textures/grnd/grnd_dirt_dark_01.dds,699192,1024,1024,11,DXT1
textures.xdb0,textures/grnd/grnd_dirt_dark_01.thm,185,,,,
textures.xdb0,textures/grnd/grnd_dirt_dark_bump#.dds,1398256,1024,1024,11,DXT5
textures.xdb0,textures/grnd/grnd_dirt_dark_bump#.thm,138,,,,
textures.xdb0,textures/grnd/grnd_dirt_dark_bump.dds,1398256,1024,1024,11,DXT5
textures.xdb0,textures/grnd/grnd_dirt_dark_bump.thm,138,,,,
textures.xdb0,textures/grnd/grnd_dirt_dust_0.dds,699008,1024,1024,6,DXT1
textures.xdb0,textures/grnd/grnd_dirt_dust_0.thm,185,,,,
textures.xdb0,textures/grnd/grnd_dirt_dust_01.dds,699192,1024,1024,11,DXT1
textures.xdb0,textures/grnd/grnd_dirt_dust_01.thm,185,,,,
textures.xdb0,textures/grnd/grnd_dirt_dust_01_bump.thm,138,,,,
textures.xdb0,textures/grnd/grnd_dirt_dust_02.dds,699192,1024,1024,11,DXT1
textures.xdb0,textures/grnd/grnd_dirt_dust_02.thm,189,,,,
textures.xdb0,textures/grnd/grnd_dirt_dust_02_bump#.dds,1398256,1024,1024,11,DXT5
textures.xdb0,textures/grnd/grnd_dirt_dust_02_bump#.thm,138,,,,
textures.xdb0,textures/grnd/grnd_dirt_dust_02_bump.dds,1398256,1024,1024,11,DXT5
textures.xdb0,textures/grnd/grnd_dirt_dust_02_bump.thm,138,,,,
textures.xdb0,textures/grnd/grnd_dirt_dust_0_bump#.dds,349568,512,512,6,DXT5
textures.xdb0,textures/grnd/grnd_dirt_dust_0_bump#.thm,138,,,,
textures.xdb0,textures/grnd/grnd_dirt_dust_0_bump.dds,349568,512,512,6,DXT5
textures.xdb0,textures/grnd/grnd_dirt_dust_0_bump.thm,138,,,,
textures.xdb0,textures/grnd/grnd_dry_gr.dds,699008,1024,1024,6,DXT1
textures.xdb0,textures/grnd/grnd_dry_gr.thm,183,,,,
textures.xdb0,textures/grnd/grnd_dry_gr_01.dds,699192,1024,1024,11,DXT1
textures.xdb0,textures/grnd/grnd_dry_gr_01.thm,183,,,,
textures.xdb0,textures/grnd/grnd_dry_gr_bump#.dds,1397888,1024,1024,6,DXT5
textures.xdb0,textures/grnd/grnd_dry_gr_bump#.thm,138,,,,
textures.xdb0,textures/grnd/grnd_dry_gr_bump.dds,1398256,1024,1024,11,DXT5
textures.xdb0,textures/grnd/grnd_dry_gr_bump.thm,138,,,,
textures.xdb0,textures/grnd/grnd_dry_j02.dds,174848,512,512,6,DXT1
textures.xdb0,textures/grnd/grnd_dry_j02.thm,138,,,,
textures.xdb0,textures/grnd/grnd_dry_j02_pod.dds,174848,512,512,6,DXT1
textures.xdb0,textures/grnd/grnd_dry_j02_pod.thm,164,,,,
textures.xdb0,textures/grnd/grnd_dry_j02_pod_bump#.dds,349568,512,512,6,DXT5
textures.xdb0,textures/grnd/grnd_dry_j02_pod_bump#.thm,138,,,,
textures.xdb0,textures/grnd/grnd_dry_j02_pod_bump.dds,349568,512,512,6,DXT5
textures.xdb0,textures/grnd/grnd_dry_j02_pod_bump.thm,138,,,,
textures.xdb0,textures/grnd/grnd_drygrass1a.dds,174848,512,512,6,DXT1
textures.xdb0,textures/grnd/grnd_drygrass1a.thm,138,,,,
textures.xdb0,textures/grnd/grnd_drygrass2.dds,174848,512,512,6,DXT1
textures.xdb0,textures/grnd/grnd_drygrass2.thm,138,,,,
textures.xdb0,textures/grnd/grnd_garbage.dds,699192,1024,1024,11,DXT1
textures.xdb0,textures/grnd/grnd_garbage.thm,160,,,,
textures.xdb0,textures/grnd/grnd_garbage1.dds,174848,512,512,6,DXT1
textures.xdb0,textures/grnd/grnd_garbage1.thm,161,,,,
textures.xdb0,textures/grnd/grnd_garbage1_bump#.dds,349568,512,512,6,DXT5
textures.xdb0,textures/grnd/grnd_garbage1_bump#.thm,138,,,,
textures.xdb0,textures/grnd/grnd_garbage1_bump.dds,349568,512,512,6,DXT5
textures.xdb0,textures/grnd/grnd_garbage1_bump.thm,138,,,,
textures.xdb0,textures/grnd/grnd_garbage_bump#.dds,349680,512,512,10,DXT5
textures.xdb0,textures/grnd/grnd_garbage_bump#.thm,138,,,,
textures.xdb0,textures/grnd/grnd_garbage_bump.dds,349680,512,512,10,DXT5
textures.xdb0,textures/grnd/grnd_garbage_bump.thm,138,,,,
textures.xdb0,textures/grnd/grnd_hangbush1.dds,87528,512,256,10,DXT1
textures.xdb0,textures/grnd/grnd_hangbush1.thm,138,,,,
textures.xdb0,textures/grnd/grnd_heat.dds,349568,512,512,6,DXT5
